wallet,score
0x051464267416f04a0b38b081f7f6eb150a588dfb,279.72394734162805
0x019ea1afabcbd84d922043c4261052a583315d2c,279.660438478022
0x022ca32d31da3ef85922aafd9ad29c5b2418172c,278.0439849165434
0x00800d9019001aff6e1eba3312e35e9b22d3f058,277.93145544327905
0x026c2da77a4584478550de459a6abb848519ffe4,277.3945001409516
0x00bf2f290d3aef716cd8127acc153c273c23c538,276.87770805053276
0x0464e9d70f1b21ecdf741ed3dba1de6d877d1b48,276.67404423811274
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,276.6499576809994
0x011b042a0573972f547b885c86279291b04c6020,276.18759432822964
0x053f4977dcda4506032c5ec230c31242fd123ee1,275.9711030828251
0x02a73cd5c9135b68798838407a136b41ddea3c5e,275.9234220364139
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,275.8178921816671
0x01a762e99a74132ff61cebd92262fc54463320e5,274.61404047385207
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,273.3777739889205
0x017fe812df7bea272511a47955099a9e8d20282e,273.05071919221734
0x0356ece0b66df94ba8448075d0aa26453dd406cc,271.4480507537404
0x054f16fa8ecc15dc47d22422d3d864eba43e87cf,270.73275207878174
0x036808e8efef543ac49c40a2b6d98f8f36798a91,270.39289460146483
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,270.1645161767892
0x05a03c1a64d75016a870f5abde6c85539cd38ec8,268.1868862973308
0x0550dec49ceb48508c847161bb2486fff347d6fc,267.9926327129338
0x042a62b83529ba7bdbfd79c96804f9a36ae04c4c,267.7992796469906
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,267.740911552651
0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,267.72780837200276
0x046ae0974283a9acf5cb4228a93d000c6d0ffd76,267.38525141635415
0x05738aa4019e4bd797c4670fe66641ceaf88b2fa,266.9051793415526
0x02682dcf41d8edbb797dba7a1b8f761b52cc6e0b,265.9351070172671
0x01f0e6c7770fb8b2f5cc4192ac01fed4169939a2,265.59535733957034
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,264.6903836987594
0x01c717a8e3558ca44d473a5882e938572f1f7d93,263.4247056855339
0x000deb0c92e6d3da7f77ed01b8473b3f7f4efc39,263.2963274808745
0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6,262.1003718413359
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,262.094004662631
0x0318b7bf3433dc91fdd0c749b88855f076efd5d5,259.79239209340994
0x0097f65bdc45149e5ffac00e4c51a5b073af7245,259.02554984149504
0x049c43731aa8c4cbc14252e52af0e55c5a48df15,258.1273597790747
0x0508c3a6cb083b03d760a2cd7bd28a0a32a63e84,257.72066974667075
0x0416c2fe328fff0fd6039554c75c3d3fb2db94c4,256.0729161389808
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,255.34377892743933
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,254.38693231263716
0x019271b315e55cd40d409ef21ede9c3b61646736,252.88306628731513
0x02b9dee806bc6e1093e348336d35b0866908712b,252.7701088347551
0x05d2f53c5bd50defe43628e01197b47dcfa1764c,251.68827715818352
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,250.9866567051876
0x04c873241fe90e09ceaa93cdab3cc5c55ab863cd,250.96751984286277
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,250.32433263142218
0x00df99e12315cac90f49527b07d753b7fe9faccd,248.8613554355015
0x04962bc8ed7ea4f608dedf636790035d058b1daf,247.34485893678874
0x05cbed339b897c1d53ddbf9881087308f02e41c8,247.1324761623063
0x016a42b47b051be2946a35fb72774e00a7b8e820,246.5967009813837
0x034b054426cd05f70ea0d98d35083ac73322b939,246.2070266892689
0x0533abab4129b3a44ac45c8267d964cbfd5177f1,245.7062889021134
0x0477455e0e65928b993ba49bbbd5ce8d434fe1d2,244.42514822792947
0x040e07a1623f39d6161be7337a8810328e79b97a,244.37287360010868
0x021fe7301b7e40ef740ba6bc4957864967aaa2f1,243.88194586085902
0x0160afff7a7a824429a8202995d03239d2d418fa,243.41148971679516
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,243.0441974653563
0x0266e5afc61b51f53d3aa70dc6f2438656909d94,242.8318333294842
0x031d132adc8141130bd55be6583edded884497f4,242.37506380580174
0x03dde38028cc5a59b8d85930ff8f5fabbd6e2dbe,240.94931276294454
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,240.6438393661017
0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8,239.95213117619926
0x05808c037e9f759096cf77a7f1f50a9f01dd5c56,239.73636226264756
0x008450344d3518a45a2d4fd0425eea6a5c08033d,239.70133097181295
0x00b8bfc0b407187392aa9fe56eaa7c17b5ebec48,239.13978225488628
0x0267c774380db18ed0c9ca3e41ed086e53750480,238.4090405126208
0x056eef32237b76e52da3b4268b0a77bd1c37404a,236.2130920103613
0x02d77fc7307cd7ec962eda62d25936156a7a6492,236.04348694617806
0x052ddf34b4f7e8754425958ff14ac8b5ae4c4e5a,235.73408955114067
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,235.13234978203363
0x0488eb591321625f9417cc3c21398c8d06ac9095,234.37184317768063
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,233.426548991704
0x048ab378049f7763e5c728fe551ae19115b2bb20,232.78922745634299
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,232.46265733153106
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,232.25538681261617
0x0135249c1897454959da69ac1481df6c1d4023a8,229.65240818494306
0x05cbeb96622ec258fb0525a9bdd16182f9264df1,229.17142013022627
0x0475a4b2c54cdb975278a8ba5977ebf07df8f033,229.10104949011492
0x017b3763b8a034f8655d46345e3eb42555e39064,228.50801884386036
0x019218cb876c7e22a903ca74c0b62ec90344920d,227.30029034109822
0x0318ccfbfae5e2c06b2f533a35acecea13b9909f,227.25093964010065
0x002d2715b179d0db3e17cc28317a98f2f65e6884,226.0569206087658
0x049201b13cd2a316aab6edae90cc0f8ed6597ea9,225.98366986631768
0x00183135585d70a523d61b2e43037a7138b36906,224.54552917570413
0x05069a643656f4d38df42b054c3c25ce75c53cfb,224.45322551083066
0x02bd126623a52f35c2df74208e73c5c7ded740d3,223.98967950181532
0x02e14b3e880efd1cb8a504540d31d91ca311280c,223.84370345719188
0x01eacf1d1ccf7f656fda1b95beafdb3c7fc396a7,223.75797828886522
0x02a904869e43d0be61a71f2e6e7af45f9dd27988,223.74288086579486
0x05bc47b7ca092a9219a5a9bcaa9728de55e4ae3a,223.1024128262185
0x01f73f5a9da9f2989d9c3933a4b99d080324a91e,221.67408413031202
0x039b27c7e5771ee0108c87b4162999bea4dd1831,221.49463970257983
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,221.45616954263832
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,221.4395385139453
0x0540003bbd356a49bc2e74a3f8f872dc318dc46b,221.11406453619148
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,219.25938822584195
0x0388efdfbd5f519f6c63319b5710d5231dd64868,219.24310218727624
0x06192f889f17bf2aff238d08d8c26cbcfcc7b45a,218.76332025203908
0x01a580e1370e798c48abda6b2f605035f2127d5c,217.13227880489407
0x00c6bf08de7e3c560357b0b4e27da2fa6f8519eb,217.0233479829799
0x05924fea07959afc5ab178eb9de5403850299214,216.4080267247334
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,215.95838453334363
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,215.4056255411543
0x0511ff29c615e4b1065da22819195b7080a1ff28,215.13750893893715
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,213.58174187981356
0x048e1e942cecde524fb35ebd625749b0be00f563,212.99382575304915
0x03eb2f2d7eeab4b9cbb59bd58cedbe2d30948562,212.86772200170844
0x00bbfa640a4bac8f3650373be8f4bd77f0472101,212.5708478833865
0x0048e6fd005224e7e9f00058c630307f0710a84b,212.01500707702607
0x0430605323465e26dc21fbaaa9a1a4be6ae9d496,209.03242442369034
0x00a09297f06b3790a37cffb2de91a0fccf0d5bac,207.725197342259
0x05fc68f4b7714389a17128653f82d50bee98e542,205.4924147150572
0x041b26d91b8522a00d1c2a484c397a612c82fc3a,204.69256940310086
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,203.23704701298206
0x03dda9a1e37e1be2585dfa97167ffe9e8078c836,202.85048717127128
0x03827daa642b7e409e4d08fb34836c22d0a3556b,202.40534068582926
0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,200.96873617574326
0x03270912905f63b1b2b99b9a520a86810aa07f89,200.20629294634216
0x05f5471afc2822d6a8a72bffeb8d809518e87e7c,199.1297024744529
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,196.77820665557428
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,195.97473521325097
0x05c18ffc1c74cb67cb26bb5222aaf3355b74bbc3,195.7364621666264
0x03ae6e3226c9fe470b638eaa1301965c613b8b6b,195.1937117194397
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,194.45236894172044
0x04063f483786be70695cccd10ae7ef4c7f6224e3,194.00761397840768
0x02561edb032a795fa02e46d1ec922ef0fbca14a5,193.60214484700967
0x049403324eaf7b38e6fe3bf547c1f9e13391ce3f,193.288611693432
0x029b56845268708b6b05a90f761ebfe15151c738,191.9996322331326
0x00a0847926a77692495774f1c71ba8abef99dd52,191.9035663629244
0x04f1d25968cc1ad76e773d1b06acee6c502c93dd,190.14777944463108
0x0094cb1657ee9da34b93845aa142eaa59169ee05,190.04199896703076
0x00dd72466c9bc28c9765b406ea147c1e15dbc7ab,189.0064991481226
0x0099a7b429f7541cbda34d6aa8cd82181fbb8bb5,188.27138277474205
0x04a6b09c4708f4c94670cc52b15b3dddb6c7d04c,187.710760018367
0x028edad1e233e1d094925ee54d71368bce668f36,186.07396645024448
0x04c55912af70c59cefbc350eb864071f24835fcf,184.9857814303328
0x06056feef38a0c5ec0a1c7c8f3d4d4c06023b298,183.90990990093826
0x0228213c43f6c2634a1bdad2fcab7316256cdff6,182.83662680744482
0x05bbf0c12882fdecd53fd734731ad578af79621c,182.7298151869112
0x0184df2afb9845c27504419ac7d5efccae41b951,181.8165881353343
0x0371229099726879e47c045aca027e0a27d3c5d1,181.81647450243958
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,181.31757120300108
0x01ce064bf433bb179791260c080630fe63684eac,181.09560598538246
0x01b27aeaa3b67577609538155d637b08f0779069,180.80646911511528
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,180.01044930690023
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,179.08484279351774
0x0199a54ad38f4d55b3819517d3fea232ae33f673,178.52723669117867
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,177.8538574645874
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,177.8420687250611
0x0426266cf573388100183343b6e26b8bf5e4fdbb,177.74136441068313
0x00aac20f271c4731591cca07913e994d6f1075c0,177.5337530614829
0x03bf7fd823908e56c8785e4c7ebfc46fc6a6e41b,177.29427454986032
0x005f16f017aa933bb41965b52848ceb8ee48b171,176.7517671466813
0x03d11a35efea67f3b98dcb9d3ddad6b15cdb43f6,175.1522147923694
0x02d9cd8f4b86421bfef64deaac6afe246eefaa0b,173.90216614140937
0x052370f3278cd2ad96be34bacc1748ebf8c99056,171.7755676479121
0x0392ea959f551f01d432e1fa26110ef69d55e4c1,168.71840085870878
0x027011c0fd7e86ab7fcab831b204fddfb6af2ed7,166.67942773063584
0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,166.33468238555105
0x051b903060920fc5751479a85ad5340587267a53,166.2196921446111
0x00ac60244df04dfc07146f037d14f93320af57c9,165.90142426962052
0x02491d37984764d39b99e4077649dcd349221a62,165.49785761914308
0x02961914072c1aaa8e0a3c8477874b311079b800,165.34881683660157
0x048f5cb4c12107c37e2d028aa56315659f36ce47,165.0808727572943
0x00129c4ce6be31b273de64c65ff3fcdd4706a002,164.90739379858346
0x0256ba1f18ca0f91a93bdb2f218d91dd20ee428a,164.5438784863638
0x0221049b11fc262500edcef74c4b84e9454b681f,163.47471223758183
0x00329e92ed6fd0a0ef76da9c476d51faeb6b26a0,163.16439014036078
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,162.55803680871082
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,162.1174351211978
0x03e94fea140cdef59f28a97e8a465cc2457c045f,161.99609884538324
0x00b44f149ddb22209db070da0bca4bb01a6e555c,161.18555794653173
0x04d1cdf9fd1122f863126c50fc96cdfcb6400172,160.16446982162395
0x0618e615c8c9b5efc8c8eadc68be7182bdc455e2,159.7727125227822
0x059b254553bb97ca61a99c2bbdbefb594aa94365,158.6294107059648
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,157.77865666773354
0x03bc4c7bb35b0d8209c157b761da5beeb576cf2a,157.4182800375746
0x05bdf051fd2bdd05d366ee1ae4c02733c6823cc6,157.32180982915696
0x05fc1b756b87591676b0970442fc6281db12e812,157.06906161088887
0x005661a7a441451fafdccd579905a7dbc79fd538,156.432478278026
0x03b90ee77fc31114c5b5cbd363059db6066cca7d,156.0611937081827
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,155.69525842133314
0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,155.02615644938948
0x047fdc2db6ee901f154f60b36626194d2c2a68f7,153.8906382095064
0x058b10cbe1872ad139b00326686ee8ccef274c58,152.78217925519124
0x00c3a7a09fe2fed6f8c163202aea9cfad99874b3,152.6080219247863
0x00f8a06340b52aee151b871a915c06af3c053470,152.3667991562511
0x046773a7aa676523f981676b67e9f01719ca9eb3,151.8796294977696
0x04b59920172985237d8c10f2ee2b3dbf7d56154c,151.45819320585235
0x0281817134298991d74fb31dcb3efa1e936a4c25,151.41728196293624
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,150.87654569809487
0x04fb136989106430e56f24c3d6a473488235480e,149.54749585206383
0x05070c5b87fb811ad523053e8d0ddc1de663676a,148.99099986075055
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,148.37437765611554
0x02349bc43d584a0f18fef86627d22eb4f362454b,148.15636094494207
0x0479283a1751f32dc400615f5dd6799ebd304e6f,148.05523156169423
0x02a0f1a59940dddb35a38327e93d7abb49e285b1,147.58015708155133
0x02a5f4b01a1e60c1c1e96b7e5ccff7b083af88b1,145.98089181444638
0x05dcb24761e5f9d3e8138f811e4e06db7104478f,143.25026986589535
0x04d77f0bcc07515b0ba5d67bb812d6dcf1f1b2f6,140.45372136587787
0x04c89b6513400df610c062f09bc243a743f34fd9,138.61109257469857
0x0415a37766ef8a945c1a38dd839c8b1f4feaecaa,138.29823097685326
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,137.79923548491968
0x01af60b03e2b9cbf947568552462f9182b959db0,137.09841563887323
0x0256b3d533b384fd24bfef8f61491ceea5426b5e,137.0066044237336
0x04ee10fd378f7cad5ac5751d7cd0f42b13ee3b76,135.45023191740285
0x01663114bff8c87677c61a4a20e62339cb15e58d,135.4456765283803
0x00e4f6071dcfc268ed4487e2a004d01e3666107e,135.41046098194332
0x01ebce016681d076667bdb823ebe1f76830da6fa,134.6653888170699
0x04007f94d19462042fd84e93fcec9a5b05cf5db6,134.3039563881364
0x03733ca219c6418adba6f120daca918eb3f67738,134.2356115262785
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,133.95914229223771
0x01cb1826cd50f7f15626a1283ae812ad0a273388,132.5982702059247
0x00000087c4cebffb95746d1935de7fbcab092f40,129.84820984003824
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,129.60050317976206
0x00e839bc0c9a130afe30974914c4b0100756cff4,129.51136399322436
0x040fa9bbed1f3cbae34ec655f9c49e25532cab72,129.45007162090062
0x04ec1f418d38fb0f849d62eacf9727ad9f8e410c,127.11470063380334
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,127.04101789083434
0x057e26424db996ccf850a5e4d52d0c2457587d7a,127.01432826337653
0x039e2604295ba89a83588107391aed3cce36b97f,126.79044836912188
0x002775390698ef16589bb22bba37ae7906ae2f36,126.7301416334922
0x0470a2b7b6b48d5d8a8f42f8fbf10218ea416755,125.40769001942033
0x030adc0b63a946d3c161f49c8f4d25a526b903b7,124.19666213639977
0x04e9601bd84b0934af81475670ae5d0ab5e4b9b9,123.45220243185861
0x05d959ff10fd30616b1b23cb012f2f71cd6c42d8,122.99623049646121
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,122.97449554288796
0x0409b96fbf7988e5d186a350c018acc48cbf59b2,122.72464420652378
0x022ce4715b44ef6f0ead8561b29da676928d16f3,122.22964935215849
0x027c04aae42b4143f5718ab191ef5668c268c09b,121.73407787507038
0x02b72485ecdaabd5f9af68d9a5d2b2ca54d5339b,120.9102358628232
0x0249bea8bd7820ce8c8f122dc48ca1a2adda1ca6,120.13014751858766
0x0476f3ee277eb20568ee2369b337f3ce55bc558a,119.89243660242768
0x04426a58fdd02eb166b7c1a84ef390c4987ae1e0,119.8064237686791
0x024ff3388331e62d6f9503057d211d74650b1998,119.71628075191782
0x04ca9d52ee6f8638fa959375b6963d080d4c844f,119.67845322369398
0x03a82ee7997c87e7c6bd227fd3af77a3f175fb91,119.66150287434877
0x055f10edf3684e20dca3c20c063c736da702bcfb,119.65656876765738
0x05119e9c19a50e66cc085b2dd2730897f470747f,119.3766464395283
0x00389de87cae34a6f89e13cc8225c4984add8b37,119.22683727233714
0x0468222405c1f78f80035c7a87254df9bb2a9381,119.1376134026546
0x00a8bec03805bcfaafab1050dbcf90f57982d750,119.05512045951046
0x000000003ce0cf2c037493b1dc087204bd7f713e,119.01525059668464
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,118.95492149830986
0x05a726aff20ab6b723a147fcb19d3fa6433d627d,118.91078000796223
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,118.78287481008125
0x060c5656a5cc445369c20042e57716e08789652a,118.70947471324021
0x00e979f43658ae9cfb838b07d4b3bc70f12b93cb,118.67580433225905
0x031291aa04a24e90fa704ae1a51598944c55de4a,118.66662431430879
0x01222a114552e89e4c548170f8c1f4d5460d255a,118.57240403864618
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,118.41179318907729
0x027cedb5d69afdd68ce27cf58dd6d05a72edc4f6,118.4046113964182
0x05a97d4b9cda015c407da6ecdd2afc5a5353f00d,118.39859117087464
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,118.29997129807195
0x05679df1e0f5719dabb8cbbfd46d9513c93907d0,118.21107520686431
0x0327d880665d0a65bc578a82e9d83f21b993756c,118.19757274850588
0x025acefa3cf20e71f44ccd3b81e2c1924602c48b,118.16331765485683
0x0154d25120ed20a516fe43991702e7463c5a6f6e,118.16114914603973
0x042b79eced8518e0357d790d4363ebb6fbfb1eb2,118.15917292595257
0x0505bad45bc350d3fdcd670800343626696d5ec6,118.14860980268625
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,118.14014592759827
0x0000000002032370b971dabd36d72f3e5a7bf1ee,118.13897890684272
0x0400083c67fd63db5f1ae087efd9583430b663cf,118.09231395305015
0x05d373d910177db708cded252f6129f9ab7890b7,118.08596278377513
0x03867a6c590972095f2c82dedede42a62f46952a,118.02447484422309
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,118.00266594241205
0x00481898361901f3e49bfe3e40872d09e93c2c11,117.96808990333436
0x044a9c43e95aa9fd28eea25131a62b602d304f1f,117.92788533461673
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,117.89104486101088
0x05e1f287dde4f9514ed22000a62a45b0da9dc409,117.88620097180574
0x03e9a17304a1c1fe229965616b7dddcd96579a29,117.86852637526555
0x02a83b64466333f227303407d37c7e8e8fefd5b6,117.86772725940226
0x013b81ad989b9009f4dab4c804c6007882f9a190,117.81315885836327
0x04c444bcd609e73fa141cdeb401f9b6ce83d7cbd,117.70794329748254
0x047d5247698a111b34d7dde3282f07fd154cb759,117.68669557290815
0x01d616e83175a410b31253ffa1f78ccb3884fddd,117.62592894790156
0x05efc12df01a04a1e92d817d4bf5447178cb5f2f,117.61962158007766
0x02f4f3130d02314a16dc81e040a2aa32c8a2b16a,117.61566785989129
0x027ffd3c119567e85998f4e6b9c3d83d5702660c,117.56930576688706
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,117.50490987910369
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,117.49618465053015
0x017af4481e13023209f6c15f6cfdefff3c695534,117.44901887390661
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,117.44218800838476
0x05976ae3ab8e6b3b01039f616670d3dd18b440a8,117.41514906488568
0x034a4081df0c5a039d05113a7d0b334083a7b084,117.40402868110752
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,117.36517020005094
0x02f21b7c148d5fc587a285d2f538f29c36176e52,117.34775424085717
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,117.32574400176735
0x01f562afdd11c353a9b56028b2a34d2bbbde4b14,117.27950718151475
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,117.25611494942456
0x04a38539567837666eb4ee6e027005d14410386d,117.24383589420057
0x00a67dc242df79dd7f6145ce38840581ae90c110,117.24383049287064
0x04f1fc616db817879898aa1635d574593f227b4e,117.21555165237538
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,117.20526940104975
0x01f548245a230862b0344c2b01ee2c0c3295360e,117.20052751904414
0x060583d3080d1f9c92cfd8985d723b35972bcc73,117.19723239971295
0x007b003c4d0145b512286494d5ae123aeef29d9e,117.13319049483279
0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,117.11401372512843
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,117.10379380531745
0x0080a01a45d5e023435dc82970ec2681a5ae050e,117.0936694502655
0x03240c50823411981a719e3f59b12476d653e67f,117.0898396009195
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,117.06277349465441
0x023876998090f4a06ad08b13fd942e44d3168d2e,117.05756302411154
0x054d68e679dcc51ae2f9bd66d0e260947225d128,117.05455271093682
0x02e7f65e93b4730c3092412e3db85648797316f9,117.02237962925994
0x0291f3886409579b55806283a1e3865b82d2ff74,116.99544909163023
0x00f6c46a5e9b0613ededa94072f065e46bc8176f,116.98697836726699
0x024a9d082eb98a353c3583bfd0050e2410f330c7,116.9799234423118
0x027747771ce20e60d24344e2a62a1377960cced0,116.9671326693116
0x057cbdf52f285319235983ef77ad96dfc9ce9620,116.95737498113661
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,116.95197096259577
0x00916ef0f7c59f94a28ec2a332b95d4c089a8d48,116.95191541598368
0x035032655b5b3784d359b56eb82c803bd971c582,116.93290985912603
0x00e294652292776e4d59f416ef35a73cae0e01dc,116.86337972231613
0x0466e01f9edb0fe882be01b0693f4daf107fc151,116.85378175838056
0x02b40f2f6b29db95866775e732352f6686885fa3,116.83645820089214
0x018e2339fe910022db81f0df861ff792d406cf3d,116.83049957033529
0x056a560537b780be6a4c35079cedb77822c58d82,116.81421713965389
0x037bc5471ff04bff3170a1364d2201259c02b127,116.81344056073569
0x0179f665e46e456954f00d5475b306e613a9fcdb,116.8129472710822
0x03c1f86a157ef2f7baaa6fa37351833d7833c4e9,116.78264268985811
0x03169fa2a2113de2c90b4823cf8eb7541061d6f0,116.77954862889962
0x05b16a13e7398292cea99546b07551e94f120b31,116.76550788226493
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,116.76501248250058
0x04b80ffd9e33286ced79539f6e2a20ca45247833,116.75847606424257
0x05d264cf6873f6d53dc1eb914f9a63b9106c10d9,116.75637524540946
0x0545a605a6b0c42bb5bd01f918e17d7347095acc,116.74366080220155
0x01de22e803cd36ef6a998bff17354ac530311e08,116.72973688451825
0x05e9e2624a9c70efbcf9d51fc169d304d3d5df8a,116.72818022553896
0x0237998acdc4cf790faeddbae7d2c6b223d4e938,116.72616140379525
0x039a33aca90ecfc1b97f88de30264ebd84cc7c22,116.69630190762696
0x01d9c396e5eeb80380af396b758f10c01100bbb7,116.69451520679728
0x00da972a32c522b02771520fb5e70fcb056927fb,116.67663582049904
0x043b2116f729e188668810d8ae0f86eb1152ae4f,116.6746024906214
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,116.65780289274352
0x05da0c89d3f38528bd5ff5a4d271e50e664401db,116.65447566765855
0x025b6d0137e847ba5df51e8af8508e4874d2ddbd,116.65241846724875
0x03a27a0bd8c8451480e04535690cf131423836e3,116.65017639785377
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,116.64383326329433
0x05683c2ca8cda1688438c5c75568ee0e2f6e750d,116.62667567492835
0x03402343d6192caec409b0570cf59905969adc2a,116.62393622965438
0x0320f12e5c7cb57029a9d4e1655e17f29866e478,116.62214022003968
0x00d7a50850a3cb1890bf300682bcd789571c012e,116.59829539916909
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,116.56113954749758
0x053688942c0eace50fca3f5629aa12024c09c954,116.49885379044412
0x05f590fb73b66c9a681101e8bbd868975fb2b3c5,116.49807157066375
0x0098b56dc561854ab6f8e0d6796137dc6d808b68,116.46713679061583
0x01e6fd0ae73d9194b19f9b376065577927a0d5f5,116.45264633510952
0x04448987b1f40dfd2ca70eeeb323ba710c5768f6,116.44972985602064
0x0086bf55d1e7225d1faf4f17ccd48983b0146cc6,116.42835201842486
0x020245ea7a029bcfc193b0819cbfca6e96675e95,116.4275547718651
0x037a3079e857e383454fefbea892fde12a2e83fd,116.41980107142079
0x01c60af7f7193370a9447a12c885427cb94f21e6,116.41054625860926
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,116.38882214975106
0x000df66a4ac5991f672ae2db1e8fc38f1e7d46d9,116.37614442724767
0x03251ae9065a02d50230e02b137265157e101c20,116.374360878312
0x01ef754f461fd19d4a7ed320c83967daabf3d303,116.36073416202612
0x02d27262a78932e692eb9330646987559670bbda,116.33104013171398
0x0030ee334630838ea4dee0b4b6ecbc973529031f,116.3266885538362
0x045038d82b5c27b5c992994cd4129aa80fd1a20c,116.31957416843287
0x02a7d80d21a3ab1719dd16ab66d716e588d79595,116.31143087665018
0x04dd50bdd139a9981bbaca6451f79b22d5af3ecf,116.29755916828827
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,116.28344852978977
0x01ff899667efd1331384da95697dd2e6fc17c188,116.27190038864123
0x047c29119e9322c10b0712ea80d49ba34776186c,116.27092597382301
0x027937f64f35377f87e8a8318c0370d74b456cc8,116.26221474841621
0x04a74af2379f0263a60b5df186e0e66d32c88539,116.26149102404054
0x05f7ecf97b445a44b25ed19cd81f6e254c6ea7ff,116.25574259481446
0x0443d542c2a4eda89af20a9d7315596f8240e48a,116.22708353918532
0x05e1e0e85756cde16309083dd223948b4f34b813,116.21568832232079
0x03886228bb749eeba43426d2d6b70eba472f4876,116.20643589707187
0x03b09526217743c5b360a084ff4c53a252fa770f,116.19551859204208
0x051b2dead3264561e278a155911993dd2bfcbc81,116.19399335443849
0x008c2b6e55284a2ea09c62d50a7da4c7c151dec9,116.18892109340433
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,116.18516516597006
0x04537ca12d92128f89716947a3fec9a2eb5b93a5,116.1512923442915
0x03f44e563dd447449f48f8103b5df70aff7cf577,116.14346987698895
0x03c04b194242507de3d845887c6c36bdcf3121df,116.13887307395593
0x03fe76bddaabd0288b14fb9b9929922ad7159ee7,116.13708586489224
0x057bcaf22fe3994333bea7d27009ff27b95fb12f,116.1216406450077
0x00c7a23058e32effe114e99623b0df28861527d4,116.11531070289517
